Datetime,load,temperature,humidity,rain,wind10,wind100,radiation,cloud_cover,Week_day,hour,day_of_week,month,year,day_of_year,is_summer,is_monsoon,is_holiday,load_lag_24,load_lag_48,load_lag_168,load_roll_mean_24,load_roll_mean_168,load_roll_std_24
2020-10-25 23:00:00,10568.26,26.8,69.0,0.0,5.9,10.9,0.0,90.0,1.0,23,6,10,2020,299,0,1,0,11403.41,11642.76,10142.77,11115.274166666668,11789.676726190477,457.4775913056533
2020-10-26 00:00:00,10151.46,26.6,69.0,0.0,10.3,18.4,0.0,92.0,0.0,0,0,10,2020,300,0,1,0,10987.68,11269.58,9662.96,11080.47625,11792.209404761907,466.28564349390086
2020-10-26 01:00:00,9912.26,27.0,69.0,0.0,10.3,16.3,5.0,87.0,0.0,1,0,10,2020,300,0,1,0,10656.74,11026.03,9288.92,11045.633749999999,11795.117142857143,503.2950981523359
2020-10-26 02:00:00,9748.44,28.3,60.0,0.0,10.1,13.6,103.0,95.0,0.0,2,0,10,2020,300,0,1,0,10598.85,10955.8,9151.44,11014.613749999999,11798.8275,549.1590774026512
2020-10-26 03:00:00,9752.61,29.5,54.0,0.0,10.0,13.0,243.0,100.0,0.0,3,0,10,2020,300,0,1,0,10280.54,10770.05,9237.63,10979.18,11802.381071428572,602.041605408782
2020-10-26 04:00:00,9813.61,30.2,54.0,0.0,9.1,11.4,322.0,100.0,0.0,4,0,10,2020,300,0,1,0,10247.73,10571.11,9370.97,10957.182916666667,11805.44642857143,637.290711490208
2020-10-26 05:00:00,10216.77,31.1,49.0,0.0,7.7,9.9,341.0,86.0,0.0,5,0,10,2020,300,0,1,0,10567.17,10866.44,9726.59,10939.094583333334,11808.08119047619,663.9077476312027
2020-10-26 06:00:00,10805.96,32.7,44.0,0.0,7.0,8.9,505.0,94.0,0.0,6,0,10,2020,300,0,1,0,11317.56,11617.55,10580.82,10924.494583333333,11810.99892857143,676.1817194457133
2020-10-26 07:00:00,11659.87,33.2,43.0,0.0,6.4,8.3,439.0,64.0,0.0,7,0,10,2020,300,0,1,0,11750.52,12566.25,11592.43,10903.177916666666,11812.339047619047,671.2980264217796
2020-10-26 08:00:00,12347.39,34.5,40.0,0.0,5.8,7.2,573.0,52.0,0.0,8,0,10,2020,300,0,1,0,11915.44,12769.62,12312.27,10899.400833333333,11812.740476190476,666.561450136195
2020-10-26 09:00:00,12880.4,34.9,39.0,0.0,4.7,5.8,487.0,60.0,0.0,9,0,10,2020,300,0,1,0,11810.69,12782.62,12595.66,10917.39875,11812.949523809524,700.17260837893
2020-10-26 10:00:00,12585.24,35.0,39.0,0.0,3.5,4.5,414.0,89.0,0.0,10,0,10,2020,300,0,1,0,11640.21,12782.34,12599.49,10961.970000000001,11814.644404761904,788.0433946723106
2020-10-26 11:00:00,13200.39,33.8,42.0,0.0,7.2,8.6,249.0,86.0,0.0,11,0,10,2020,300,0,1,0,11440.02,12637.94,12599.46,11001.34625,11814.559583333334,844.9612615549373
2020-10-26 12:00:00,13142.57,33.9,37.0,0.3,7.6,10.2,107.0,89.0,0.0,12,0,10,2020,300,0,1,0,11531.69,12611.32,12638.11,11074.695,11818.136547619048,954.060135913269
2020-10-26 13:00:00,12987.54,32.6,41.0,0.0,6.8,10.0,6.0,92.0,0.0,13,0,10,2020,300,0,1,0,11473.97,12627.57,12503.91,11141.815,11821.139285714287,1040.3688185403419
2020-10-26 14:00:00,12968.91,29.9,63.0,0.0,11.4,16.8,0.0,85.0,0.0,14,0,10,2020,300,0,1,0,11139.25,12539.53,12430.45,11204.880416666667,11824.018035714285,1105.2319708606838
2020-10-26 15:00:00,13023.63,28.4,75.0,1.4,8.7,14.1,0.0,68.0,0.0,15,0,10,2020,300,0,1,0,10888.32,12437.74,12312.87,11281.11625,11827.223154761905,1162.1452180634194
2020-10-26 16:00:00,13089.48,28.2,76.0,0.0,6.2,10.7,0.0,69.0,0.0,16,0,10,2020,300,0,1,0,10826.98,12045.27,12328.99,11370.087500000001,11831.453869047618,1211.4572388520937
2020-10-26 17:00:00,13327.18,28.0,76.0,0.1,6.5,11.3,0.0,67.0,0.0,17,0,10,2020,300,0,1,0,10898.05,12156.59,12763.37,11464.358333333332,11835.980595238096,1254.6178321310467
2020-10-26 18:00:00,13379.99,27.6,79.0,0.1,3.8,6.7,0.0,56.0,0.0,18,0,10,2020,300,0,1,0,11219.98,12890.63,13209.52,11565.572083333333,11839.336607142857,1303.9580862327446
2020-10-26 19:00:00,13270.77,27.0,82.0,0.0,2.3,2.5,0.0,87.0,0.0,19,0,10,2020,300,0,1,0,11114.07,13007.03,12991.19,11655.5725,11840.35130952381,1352.6998859486278
2020-10-26 20:00:00,13000.87,25.2,92.0,0.6,10.5,17.3,0.0,91.0,0.0,20,0,10,2020,300,0,1,0,11065.23,12782.27,12634.52,11745.435,11842.015476190476,1386.3803688804815
2020-10-26 21:00:00,12843.41,24.6,90.0,0.1,8.7,14.8,0.0,90.0,0.0,21,0,10,2020,300,0,1,0,11073.35,12426.35,12363.36,11826.086666666664,11844.196130952381,1401.3113071742087
2020-10-26 22:00:00,12347.31,24.5,90.0,0.0,5.4,9.6,0.0,79.0,0.0,22,0,10,2020,300,0,1,0,10919.13,11872.5,12006.12,11899.839166666667,11847.05357142857,1406.541791465227
2020-10-26 23:00:00,11997.96,24.4,90.0,0.0,4.7,8.3,0.0,85.0,0.0,23,0,10,2020,300,0,1,0,10568.26,11403.41,11515.5,11959.346666666666,11849.084464285714,1393.3963497423026
2020-10-27 00:00:00,11620.34,24.4,94.0,0.0,3.1,5.9,0.0,68.0,0.0,0,1,10,2020,301,0,1,0,10151.46,10987.68,11016.08,12018.917500000001,11851.956250000001,1361.5357116912824
2020-10-27 01:00:00,11334.82,24.8,90.0,0.0,3.9,6.7,6.0,28.0,0.0,1,1,10,2020,301,0,1,0,9912.26,10656.74,10793.89,12080.120833333334,11855.553035714285,1305.8146636550266
2020-10-27 02:00:00,11244.55,26.8,76.0,0.0,5.1,6.9,138.0,23.0,0.0,2,1,10,2020,301,0,1,0,9748.44,10598.85,10515.75,12139.394166666667,11858.772857142858,1233.4121528116434
2020-10-27 03:00:00,11005.8,29.2,63.0,0.0,7.8,9.7,363.0,8.0,0.0,3,1,10,2020,301,0,1,0,9752.61,10280.54,10375.52,12201.732083333334,11863.110952380954,1141.7158571582563
2020-10-27 04:00:00,11064.04,31.4,50.0,0.0,9.1,11.2,587.0,8.0,0.0,4,1,10,2020,301,0,1,0,9813.61,10247.73,10419.89,12253.948333333332,11866.862619047619,1049.7922144660179
2020-10-27 05:00:00,11491.21,33.0,43.0,0.0,10.4,13.0,745.0,13.0,0.0,5,1,10,2020,301,0,1,0,10216.77,10567.17,10547.77,12306.049583333333,11870.696845238093,949.6669129178771
2020-10-27 06:00:00,12484.67,34.2,40.0,0.0,12.0,14.8,829.0,18.0,0.0,6,1,10,2020,301,0,1,0,10805.96,11317.56,11322.28,12359.15125,11876.312559523809,859.0729616090755
2020-10-27 07:00:00,13179.37,35.0,39.0,0.0,12.7,15.8,847.0,19.0,0.0,7,1,10,2020,301,0,1,0,11659.87,11750.52,12114.88,12429.097500000002,11883.231547619049,792.9054594570633
2020-10-27 08:00:00,13545.39,35.1,39.0,0.0,12.4,15.7,814.0,21.0,0.0,8,1,10,2020,301,0,1,0,12347.39,11915.44,12716.37,12492.410000000002,11889.567797619047,789.4707387643217
2020-10-27 09:00:00,14077.38,34.8,38.0,0.0,12.3,15.1,711.0,8.0,0.0,9,1,10,2020,301,0,1,0,12880.4,11810.69,12873.12,12542.326666666666,11894.502440476192,817.2863103969075
2020-10-27 10:00:00,14247.65,35.0,36.0,0.0,9.2,11.8,564.0,15.0,0.0,10,1,10,2020,301,0,1,0,12585.24,11640.21,12795.31,12592.20083333333,11901.670654761905,873.4092566334895
2020-10-27 11:00:00,14118.08,32.5,46.0,0.4,12.1,15.4,342.0,41.0,0.0,11,1,10,2020,301,0,1,0,13200.39,11440.02,12635.67,12661.467916666666,11910.315535714286,936.476257931437
2020-10-27 12:00:00,14268.44,30.6,59.0,0.4,13.8,19.2,134.0,36.0,0.0,12,1,10,2020,301,0,1,0,13142.57,11531.69,12478.59,12699.705000000002,11919.139404761905,977.2835229837547
2020-10-27 13:00:00,13973.12,28.9,67.0,0.0,14.8,22.8,7.0,39.0,0.0,13,1,10,2020,301,0,1,0,12987.54,11473.97,12423.95,12746.616250000001,11929.793273809524,1025.307908402663
2020-10-27 14:00:00,14098.94,28.2,71.0,0.4,7.7,12.5,0.0,72.0,0.0,14,1,10,2020,301,0,1,0,12968.91,11139.25,12627.98,12787.682083333333,11939.014523809523,1054.6932089102752
2020-10-27 15:00:00,14108.57,27.4,82.0,0.3,6.1,10.2,0.0,55.0,0.0,15,1,10,2020,301,0,1,0,13023.63,10888.32,12428.36,12834.766666666668,11947.770238095238,1087.8386103072748
2020-10-27 16:00:00,13862.81,26.8,87.0,0.0,3.8,7.7,0.0,68.0,0.0,16,1,10,2020,301,0,1,0,13089.48,10826.98,12429.31,12879.972500000002,11957.771488095239,1118.1486119678177
2020-10-27 17:00:00,14079.8,26.1,91.0,0.0,2.8,4.7,0.0,79.0,0.0,17,1,10,2020,301,0,1,0,13327.18,10898.05,12643.72,12912.194583333336,11966.304226190477,1135.4572566648076
2020-10-27 18:00:00,14537.89,26.0,93.0,0.0,2.3,3.3,0.0,81.0,0.0,18,1,10,2020,301,0,1,0,13379.99,11219.98,12953.21,12943.55375,11974.852321428572,1157.5938530146968
2020-10-27 19:00:00,14296.73,26.0,93.0,0.0,3.6,4.7,0.0,70.0,0.0,19,1,10,2020,301,0,1,0,13270.77,11114.07,12813.22,12991.799583333333,11984.28494047619,1199.9295048803258
2020-10-27 20:00:00,13840.4,25.7,95.0,0.0,2.9,5.5,0.0,51.0,0.0,20,1,10,2020,301,0,1,0,13000.87,11065.23,12307.73,13034.547916666668,11993.115357142857,1228.241401045909
2020-10-27 21:00:00,13550.55,25.2,97.0,0.0,3.1,6.6,0.0,29.0,0.0,21,1,10,2020,301,0,1,0,12843.41,11073.35,11871.95,13069.528333333334,12002.238392857142,1239.1470746748694
2020-10-27 22:00:00,13146.13,25.0,97.0,0.0,3.4,8.5,0.0,22.0,0.0,22,1,10,2020,301,0,1,0,12347.31,10919.13,11446.38,13098.9925,12012.230059523808,1241.940678479842
2020-10-27 23:00:00,12425.66,24.9,95.0,0.0,5.2,11.9,0.0,18.0,0.0,23,1,10,2020,301,0,1,0,11997.96,10568.26,10962.53,13132.276666666667,12022.34761904762,1231.580642718442
2020-10-28 00:00:00,12199.36,25.0,87.0,0.0,4.1,11.0,0.0,16.0,0.0,0,2,10,2020,302,0,1,0,11620.34,10151.46,10570.21,13150.097499999998,12031.056726190476,1217.4670975261006
2020-10-28 01:00:00,11974.44,25.6,83.0,0.0,5.4,10.5,6.0,7.0,0.0,1,2,10,2020,302,0,1,0,11334.82,9912.26,10305.33,13174.223333333333,12040.754047619048,1191.2904131916168
2020-10-28 02:00:00,11756.33,27.6,72.0,0.0,5.5,7.3,135.0,6.0,0.0,2,2,10,2020,302,0,1,0,11244.55,9748.44,10225.42,13200.874166666666,12050.689226190476,1154.951618320041
2020-10-28 03:00:00,11599.49,29.7,62.0,0.0,5.6,7.4,351.0,16.0,0.0,3,2,10,2020,302,0,1,0,11005.8,9752.61,10144.95,13222.198333333334,12059.801785714288,1121.501223274293
2020-10-28 04:00:00,11676.7,31.6,54.0,0.0,6.4,7.7,547.0,25.0,0.0,4,2,10,2020,302,0,1,0,11064.04,9813.61,10121.25,13246.935416666667,12068.459761904762,1076.11760836158
2020-10-28 05:00:00,12120.46,32.9,48.0,0.0,7.4,9.3,635.0,18.0,0.0,5,2,10,2020,302,0,1,0,11491.21,10216.77,10553.66,13272.462916666665,12077.718392857143,1028.2876574166467
2020-10-28 06:00:00,13040.97,34.2,43.0,0.0,8.2,10.2,774.0,18.0,0.0,6,2,10,2020,302,0,1,0,12484.67,10805.96,11398.08,13298.68166666667,12087.044583333332,988.1336660491112
2020-10-28 07:00:00,13477.4,35.3,39.0,0.0,8.4,10.2,821.0,29.0,0.0,7,2,10,2020,302,0,1,0,13179.37,11659.87,12180.51,13321.860833333332,12096.82369047619,974.6413611255247
2020-10-28 08:00:00,13854.75,35.4,39.0,0.0,8.5,10.3,769.0,26.0,0.0,8,2,10,2020,302,0,1,0,13545.39,12347.39,12629.17,13334.27875,12104.543273809524,974.6455518013436
2020-10-28 09:00:00,13942.96,35.9,37.0,0.0,7.3,9.3,655.0,43.0,0.0,9,2,10,2020,302,0,1,0,14077.38,12880.4,12739.23,13347.168750000003,12111.838392857144,979.592097888783
2020-10-28 10:00:00,14280.16,30.9,62.0,0.2,20.2,26.8,460.0,51.0,0.0,10,2,10,2020,302,0,1,0,14247.65,12585.24,12831.74,13341.567916666667,12119.003452380954,975.6117697115844
2020-10-28 11:00:00,14291.47,30.2,64.0,1.2,12.1,16.5,286.0,59.0,0.0,11,2,10,2020,302,0,1,0,14118.08,13200.39,12615.7,13342.9225,12127.625,976.9461691202062
2020-10-28 12:00:00,14318.19,27.5,74.0,8.7,3.6,5.4,105.0,96.0,0.0,12,2,10,2020,302,0,1,0,14268.44,13142.57,12663.94,13350.147083333331,12137.599821428572,983.5465626053573
2020-10-28 13:00:00,14095.39,26.4,85.0,0.9,8.4,12.0,5.0,93.0,0.0,13,2,10,2020,302,0,1,0,13973.12,12987.54,12474.31,13352.22,12147.446547619047,985.61634697586
2020-10-28 14:00:00,13786.93,25.8,91.0,0.2,9.4,15.4,0.0,87.0,0.0,14,2,10,2020,302,0,1,0,14098.94,12968.91,12538.96,13357.314583333333,12157.095833333335,989.274489165072
2020-10-28 15:00:00,13839.73,25.6,90.0,0.6,4.3,6.9,0.0,92.0,0.0,15,2,10,2020,302,0,1,0,14108.57,13023.63,12544.31,13344.314166666665,12164.524226190477,981.121302401142
2020-10-28 16:00:00,13834.89,24.9,94.0,4.5,3.1,5.4,0.0,99.0,0.0,16,2,10,2020,302,0,1,0,13862.81,13089.48,12485.85,13333.112499999997,12172.23505952381,973.5215243740196
2020-10-28 17:00:00,14096.0,24.5,94.0,3.9,5.8,10.1,0.0,99.0,0.0,17,2,10,2020,302,0,1,0,14079.8,13327.18,12481.55,13331.949166666665,12180.26505952381,972.8774975697021
2020-10-28 18:00:00,14475.84,24.2,95.0,2.2,5.7,9.3,0.0,94.0,0.0,18,2,10,2020,302,0,1,0,14537.89,13379.99,13000.44,13332.624166666666,12189.87488095238,973.4243958802743
2020-10-28 19:00:00,14335.46,23.8,96.0,2.0,3.1,4.7,0.0,100.0,0.0,19,2,10,2020,302,0,1,0,14296.73,13270.77,12861.82,13330.03875,12198.657023809523,970.1609579782498
2020-10-28 20:00:00,13797.1,23.6,96.0,1.8,1.6,0.8,0.0,100.0,0.0,20,2,10,2020,302,0,1,0,13840.4,13000.87,12368.69,13331.652499999998,12207.428690476188,971.869555512754
2020-10-28 21:00:00,13276.41,23.5,98.0,1.2,4.9,6.0,0.0,98.0,0.0,21,2,10,2020,302,0,1,0,13550.55,12843.41,12043.18,13329.848333333335,12215.93113095238,970.9237912495718
2020-10-28 22:00:00,12866.94,23.6,98.0,1.3,5.1,7.5,0.0,98.0,0.0,22,2,10,2020,302,0,1,0,13146.13,12347.31,11576.57,13318.425833333333,12223.271785714285,969.8263909896931
2020-10-28 23:00:00,12383.44,23.6,97.0,2.2,6.0,9.5,0.0,72.0,0.0,23,2,10,2020,302,0,1,0,12425.66,11997.96,11073.58,13306.792916666665,12230.95255952381,973.6497912649088
2020-10-29 00:00:00,12044.35,24.0,93.0,0.2,3.1,3.8,0.0,94.0,0.0,0,3,10,2020,303,0,1,0,12199.36,11620.34,10615.67,13305.03375,12238.749345238097,975.3476791149081
2020-10-29 01:00:00,11871.58,24.0,94.0,0.0,4.6,6.5,4.0,100.0,0.0,1,3,10,2020,303,0,1,0,11974.44,11334.82,10406.99,13298.574999999999,12247.253392857141,983.4672270527891
2020-10-29 02:00:00,11688.83,25.0,89.0,0.0,4.7,6.6,113.0,99.0,0.0,2,3,10,2020,303,0,1,0,11756.33,11244.55,10259.32,13294.289166666667,12255.97119047619,989.692958200807
2020-10-29 03:00:00,11550.43,26.7,80.0,0.0,5.5,6.9,298.0,99.0,0.0,3,3,10,2020,303,0,1,0,11599.49,11005.8,10206.07,13291.476666666667,12264.480178571428,994.3385474237126
2020-10-29 04:00:00,11563.35,28.9,65.0,0.0,6.6,8.5,565.0,64.0,0.0,4,3,10,2020,303,0,1,0,11676.7,11064.04,10196.33,13289.4325,12272.482321428572,998.0118215525508
2020-10-29 05:00:00,12027.57,30.2,58.0,0.0,7.2,9.1,754.0,42.0,0.0,5,3,10,2020,303,0,1,0,12120.46,11491.21,10552.37,13284.709583333331,12280.619345238096,1006.2101527556053
2020-10-29 06:00:00,12866.9,31.2,56.0,0.0,5.8,7.2,856.0,46.0,0.0,6,3,10,2020,303,0,1,0,13040.97,12484.67,11240.41,13280.839166666665,12289.400297619048,1011.0501935972973
2020-10-29 07:00:00,13554.85,31.9,53.0,0.0,4.3,5.5,878.0,20.0,0.0,7,3,10,2020,303,0,1,0,13477.4,13179.37,12086.14,13273.58625,12299.081785714287,1013.4672140888896
2020-10-29 08:00:00,13803.76,32.1,51.0,0.0,3.2,4.0,810.0,28.0,0.0,8,3,10,2020,303,0,1,0,13854.75,13545.39,12593.07,13276.813333333332,12307.824107142857,1014.267407016599
2020-10-29 09:00:00,13980.93,32.2,51.0,0.0,2.9,3.6,650.0,28.0,0.0,9,3,10,2020,303,0,1,0,13942.96,14077.38,12782.74,13274.68875,12315.030595238095,1013.0568515713735
2020-10-29 10:00:00,13894.45,32.0,51.0,0.0,1.5,1.8,511.0,31.0,0.0,10,3,10,2020,303,0,1,0,14280.16,14247.65,12758.26,13276.270833333334,12322.162678571429,1014.1748929823398
2020-10-29 11:00:00,13693.49,31.4,53.0,0.0,4.7,5.5,328.0,50.0,0.0,11,3,10,2020,303,0,1,0,14291.47,14118.08,12798.79,13260.199583333333,12328.925714285715,1000.5394108895655
2020-10-29 12:00:00,13662.74,29.9,62.0,0.0,5.4,11.5,113.0,49.0,0.0,12,3,10,2020,303,0,1,0,14318.19,14268.44,12657.84,13235.28375,12334.25130952381,980.9964396505239
2020-10-29 13:00:00,13461.02,28.5,64.0,0.0,13.8,24.4,6.0,46.0,0.0,13,3,10,2020,303,0,1,0,14095.39,13973.12,12399.58,13207.973333333333,12340.232857142857,958.4016273197847
2020-10-29 14:00:00,13601.78,27.2,67.0,0.0,13.5,23.9,0.0,46.0,0.0,14,3,10,2020,303,0,1,0,13786.93,14098.94,12559.97,13181.54125,12346.550952380952,941.4611949624062
2020-10-29 15:00:00,13675.94,26.5,71.0,0.0,8.9,17.4,0.0,66.0,0.0,15,3,10,2020,303,0,1,0,13839.73,14108.57,12528.28,13173.826666666668,12352.752202380952,937.0329651881025
2020-10-29 16:00:00,13761.55,26.0,78.0,0.5,8.4,13.8,0.0,87.0,0.0,16,3,10,2020,303,0,1,0,13834.89,13862.81,12491.08,13167.002083333335,12359.583511904762,932.5579744699932
2020-10-29 17:00:00,14108.87,25.9,79.0,0.1,6.6,12.9,0.0,85.0,0.0,17,3,10,2020,303,0,1,0,14096.0,14079.8,12758.42,13163.94625,12367.145833333334,930.3919109559229
2020-10-29 18:00:00,14251.56,25.5,83.0,0.3,5.5,11.1,0.0,95.0,0.0,18,3,10,2020,303,0,1,0,14475.84,14537.89,13196.11,13164.4825,12375.184226190477,930.9560135839889
2020-10-29 19:00:00,13660.64,24.6,94.0,0.3,6.6,12.0,0.0,97.0,0.0,19,3,10,2020,303,0,1,0,14335.46,14296.73,13095.22,13155.137499999999,12381.466666666665,918.259279095824
2020-10-29 20:00:00,13170.2,24.0,96.0,0.1,5.1,8.3,0.0,98.0,0.0,20,3,10,2020,303,0,1,0,13797.1,13840.4,12683.67,13127.020000000002,12384.832261904763,890.4566416707663
2020-10-29 21:00:00,12704.33,23.8,97.0,0.1,4.7,6.9,0.0,98.0,0.0,21,3,10,2020,303,0,1,0,13276.41,13550.55,12331.61,13100.899166666664,12387.728273809524,879.0677339877344
2020-10-29 22:00:00,12258.03,23.5,96.0,0.2,4.1,6.0,0.0,98.0,0.0,22,3,10,2020,303,0,1,0,12866.94,13146.13,11826.53,13077.0625,12389.946845238093,881.8534935170256
2020-10-29 23:00:00,11922.32,23.5,94.0,0.1,3.3,3.7,0.0,98.0,0.0,23,3,10,2020,303,0,1,0,12383.44,12425.66,11260.96,13051.691250000002,12392.515297619047,896.794348871498
2020-10-30 00:00:00,11646.14,24.0,94.0,0.1,4.6,7.4,0.0,95.0,0.0,0,4,10,2020,304,0,1,0,12044.35,12199.36,10960.47,13032.477916666669,12396.451964285714,916.4577940611276
2020-10-30 01:00:00,11421.03,24.2,94.0,0.3,4.4,6.8,2.0,96.0,0.0,1,4,10,2020,304,0,1,0,11871.58,11974.44,10580.27,13015.885833333334,12400.533333333333,938.4657075289894
2020-10-30 02:00:00,11263.03,25.0,89.0,0.0,4.8,6.8,87.0,96.0,0.0,2,4,10,2020,304,0,1,0,11688.83,11756.33,10559.43,12997.112916666667,12405.537857142856,966.4408591657069
2020-10-30 03:00:00,11141.28,26.5,77.0,0.0,5.5,7.3,271.0,92.0,0.0,3,4,10,2020,304,0,1,0,11550.43,11599.49,10268.46,12979.371249999998,12409.725952380952,994.9889109773266
2020-10-30 04:00:00,11284.6,28.0,68.0,0.0,8.0,10.2,532.0,78.0,0.0,4,4,10,2020,304,0,1,0,11563.35,11676.7,10351.04,12962.323333333334,12414.92130952381,1023.6294899189812
2020-10-30 05:00:00,11844.85,29.0,63.0,0.0,8.6,11.2,620.0,75.0,0.0,5,4,10,2020,304,0,1,0,12027.57,12120.46,10689.51,12950.70875,12420.478214285715,1041.6164336440781
2020-10-30 06:00:00,12577.01,30.2,60.0,0.0,7.6,9.4,748.0,27.0,0.0,6,4,10,2020,304,0,1,0,12866.9,13040.97,11470.88,12943.095416666669,12427.355238095237,1049.2966090422444
2020-10-30 07:00:00,13406.03,31.1,58.0,0.0,6.2,7.6,859.0,17.0,0.0,7,4,10,2020,304,0,1,0,13554.85,13477.4,12244.27,12931.016666666668,12433.939345238094,1051.8771807568637
2020-10-30 08:00:00,13867.64,31.8,55.0,0.0,4.0,5.2,838.0,36.0,0.0,8,4,10,2020,304,0,1,0,13803.76,13854.75,12702.95,12924.815833333334,12440.854583333334,1048.4729207836378
2020-10-30 09:00:00,14273.38,31.8,56.0,0.0,2.1,2.6,652.0,61.0,0.0,9,4,10,2020,304,0,1,0,13980.93,13942.96,12920.25,12927.4775,12447.787261904761,1050.8795538282461
2020-10-30 10:00:00,14353.42,31.6,56.0,0.0,2.0,3.1,477.0,21.0,0.0,10,4,10,2020,304,0,1,0,13894.45,14280.16,12871.48,12939.662916666668,12455.841607142856,1065.2235525260637
2020-10-30 11:00:00,14275.04,31.3,56.0,0.0,1.8,2.2,339.0,40.0,0.0,11,4,10,2020,304,0,1,0,13693.49,14291.47,12780.88,12958.786666666667,12464.662678571427,1087.0070892199378
2020-10-30 12:00:00,14151.79,29.8,73.0,0.0,4.5,6.3,128.0,53.0,0.0,12,4,10,2020,304,0,1,0,13662.74,14318.19,12866.4,12983.017916666666,12473.556488095239,1110.3286556611693
2020-10-30 13:00:00,14012.68,28.1,75.0,0.0,4.7,5.3,6.0,43.0,0.0,13,4,10,2020,304,0,1,0,13461.02,14095.39,12874.64,13003.395000000002,12481.207619047618,1127.6972362334714
2020-10-30 14:00:00,14056.26,28.0,69.0,0.1,9.9,18.4,0.0,69.0,0.0,14,4,10,2020,304,0,1,0,13601.78,13786.93,12920.53,13026.380833333335,12487.981666666667,1142.949645278684
2020-10-30 15:00:00,14216.09,26.2,87.0,0.7,7.1,13.9,0.0,69.0,0.0,15,4,10,2020,304,0,1,0,13675.94,13839.73,12934.72,13045.3175,12494.741964285713,1156.5811700767074
2020-10-30 16:00:00,14426.31,25.2,93.0,1.7,5.4,9.5,0.0,94.0,0.0,16,4,10,2020,304,0,1,0,13761.55,13834.89,12904.32,13067.823749999998,12502.369166666667,1174.5027963163018
2020-10-30 17:00:00,14561.14,24.9,94.0,1.7,3.8,5.8,0.0,94.0,0.0,17,4,10,2020,304,0,1,0,14108.87,14096.0,12979.06,13095.522083333331,12511.42863095238,1199.1541015702637
2020-10-30 18:00:00,14438.02,24.3,96.0,1.3,3.6,2.9,0.0,97.0,0.0,18,4,10,2020,304,0,1,0,14251.56,14475.84,13282.25,13114.366666666667,12520.845773809522,1219.157975673867
2020-10-30 19:00:00,14006.85,23.6,97.0,2.3,5.1,5.0,0.0,99.0,0.0,19,4,10,2020,304,0,1,0,13660.64,14335.46,13211.31,13122.135833333334,12527.725357142856,1227.286911152465
2020-10-30 20:00:00,13503.9,23.4,95.0,2.2,8.0,10.2,0.0,98.0,0.0,20,4,10,2020,304,0,1,0,13170.2,13797.1,12758.36,13136.561249999999,12532.460714285713,1235.8961003231423
2020-10-30 21:00:00,13124.62,23.1,95.0,0.0,9.1,15.7,0.0,98.0,0.0,21,4,10,2020,304,0,1,0,12704.33,13276.41,12321.39,13150.465416666668,12536.898452380952,1238.1660227862649
2020-10-30 22:00:00,12648.72,23.1,94.0,0.0,9.9,17.3,0.0,99.0,0.0,22,4,10,2020,304,0,1,0,12258.03,12866.94,12004.69,13167.9775,12541.679583333333,1234.5486470005146
2020-10-30 23:00:00,12084.83,23.3,95.0,0.0,8.6,15.5,0.0,96.0,0.0,23,4,10,2020,304,0,1,0,11922.32,12383.44,11642.76,13184.256249999999,12545.513095238093,1224.5638491593113
2020-10-31 00:00:00,11913.48,23.4,98.0,0.0,4.1,10.0,0.0,100.0,1.0,0,5,10,2020,305,0,1,0,11646.14,12044.35,11269.58,13191.027499999998,12548.144464285715,1217.7126965294665
2020-10-31 01:00:00,11698.0,23.8,96.0,0.0,4.1,8.3,4.0,99.0,1.0,1,5,10,2020,305,0,1,0,11421.03,11871.58,11026.03,13202.166666666666,12551.977202380953,1204.1130443451952
2020-10-31 02:00:00,11577.56,24.9,90.0,0.0,4.3,6.6,97.0,100.0,1.0,2,5,10,2020,305,0,1,0,11263.03,11688.83,10955.8,13213.707083333333,12555.977023809523,1187.5129716178367
2020-10-31 03:00:00,11490.97,26.6,80.0,0.0,4.7,5.8,288.0,99.0,1.0,3,5,10,2020,305,0,1,0,11141.28,11550.43,10770.05,13226.8125,12559.677976190476,1166.600719233087
2020-10-31 04:00:00,11483.96,28.3,70.0,0.0,4.0,5.2,475.0,98.0,1.0,4,5,10,2020,305,0,1,0,11284.6,11563.35,10571.11,13241.382916666667,12563.969166666668,1141.3307397773128
2020-10-31 05:00:00,11957.26,29.7,61.0,0.0,2.6,3.1,633.0,99.0,1.0,5,5,10,2020,305,0,1,0,11844.85,12027.57,10866.44,13249.689583333333,12569.402797619046,1127.106812420237
2020-10-31 06:00:00,12764.11,30.9,54.0,0.0,1.1,1.5,769.0,99.0,1.0,6,5,10,2020,305,0,1,0,12577.01,12866.9,11617.55,13254.373333333331,12575.895773809523,1121.23336795443
2020-10-31 07:00:00,13752.02,31.5,51.0,0.0,1.4,1.5,813.0,98.0,1.0,7,5,10,2020,305,0,1,0,13406.03,13554.85,12566.25,13262.169166666667,12582.720535714287,1116.9612611472098
2020-10-31 08:00:00,14210.73,32.0,50.0,0.0,3.7,4.5,816.0,99.0,1.0,8,5,10,2020,305,0,1,0,13867.64,13803.76,12769.62,13276.585416666667,12589.778690476189,1121.1237874482779
2020-10-31 09:00:00,14563.39,31.9,51.0,0.0,6.9,8.0,703.0,99.0,1.0,9,5,10,2020,305,0,1,0,14273.38,13980.93,12782.62,13290.880833333335,12598.356726190477,1131.1306875554458
