Datetime,load,temperature,humidity,rain,wind10,wind100,radiation,cloud_cover,Week_day
2021-10-14 08:00:00,10769.37,34.5,46.0,0.0,12.9,16.8,740.0,97.0,0
2021-10-14 09:00:00,10458.67,34.5,47.0,0.0,12.7,16.9,654.0,100.0,0
2021-10-14 10:00:00,10491.18,35.2,45.0,0.0,14.1,18.6,573.0,94.0,0
2021-10-14 11:00:00,10498.06,33.0,51.0,0.1,20.1,28.3,297.0,100.0,0
2021-10-14 12:00:00,10793.7,32.0,55.0,0.0,7.0,15.5,110.0,45.0,0
2021-10-14 13:00:00,10351.6,30.6,61.0,0.0,10.5,18.7,8.0,83.0,0
2021-10-14 14:00:00,10490.2,29.6,66.0,0.0,1.9,4.5,0.0,84.0,0
2021-10-14 15:00:00,10275.52,28.2,74.0,0.0,2.3,5.4,0.0,58.0,0
2021-10-14 16:00:00,10424.59,27.2,81.0,0.0,2.8,7.1,0.0,62.0,0
2021-10-14 17:00:00,10524.63,26.5,86.0,0.0,2.4,5.1,0.0,30.0,0
2021-10-14 18:00:00,11180.11,26.4,86.0,0.0,0.4,2.5,0.0,11.0,0
2021-10-14 19:00:00,11162.33,25.7,91.0,0.0,1.6,1.1,0.0,16.0,0
2021-10-14 20:00:00,11046.23,25.5,91.0,0.0,2.5,2.5,0.0,24.0,0
2021-10-14 21:00:00,11103.19,25.1,91.0,0.0,3.1,5.4,0.0,93.0,0
2021-10-14 22:00:00,10820.98,25.0,90.0,0.0,3.3,7.8,0.0,100.0,0
2021-10-14 23:00:00,10307.66,24.8,88.0,0.0,4.2,9.5,0.0,94.0,0
2021-10-15 00:00:00,9862.4,24.9,89.0,0.0,3.7,9.4,0.0,99.0,0
2021-10-15 01:00:00,9538.45,25.6,85.0,0.0,4.4,10.7,7.0,47.0,0
2021-10-15 02:00:00,9441.38,27.2,76.0,0.0,5.6,8.2,144.0,22.0,0
2021-10-15 03:00:00,9265.29,29.4,67.0,0.0,5.4,7.0,380.0,88.0,0
2021-10-15 04:00:00,9097.26,31.1,60.0,0.0,4.6,6.2,603.0,38.0,0
2021-10-15 05:00:00,9354.01,32.8,52.0,0.0,6.6,8.4,778.0,48.0,0
2021-10-15 06:00:00,9961.87,33.8,47.0,0.1,7.8,10.1,847.0,81.0,0
2021-10-15 07:00:00,10922.65,34.8,45.0,0.1,10.7,13.7,922.0,36.0,0
2021-10-15 08:00:00,11556.02,35.6,42.0,0.0,14.3,19.2,872.0,99.0,0
2021-10-15 09:00:00,12051.79,36.1,41.0,0.0,19.2,25.6,760.0,100.0,0
2021-10-15 10:00:00,12459.6,35.2,42.0,0.0,19.6,26.4,547.0,100.0,0
2021-10-15 11:00:00,12644.8,32.7,49.0,0.4,13.3,19.3,240.0,89.0,0
2021-10-15 12:00:00,12804.49,31.0,60.0,0.0,14.3,20.5,121.0,100.0,0
2021-10-15 13:00:00,12213.52,29.6,66.0,0.0,7.6,11.7,12.0,100.0,0
2021-10-15 14:00:00,12215.24,28.9,72.0,0.0,4.1,7.4,0.0,100.0,0
2021-10-15 15:00:00,12093.0,28.4,75.0,0.0,6.3,11.7,0.0,100.0,0
2021-10-15 16:00:00,11903.1,28.4,68.0,0.0,11.8,20.1,0.0,100.0,0
2021-10-15 17:00:00,12210.55,28.0,70.0,0.0,12.7,20.9,0.0,100.0,0
2021-10-15 18:00:00,12756.36,27.3,74.0,0.0,12.8,20.7,0.0,100.0,0
2021-10-15 19:00:00,12887.41,26.6,78.0,0.0,11.5,18.9,0.0,98.0,0
2021-10-15 20:00:00,12616.05,26.4,81.0,0.0,11.3,18.8,0.0,55.0,0
2021-10-15 21:00:00,12484.05,24.7,93.0,1.4,17.0,26.8,0.0,98.0,0
2021-10-15 22:00:00,12256.48,24.3,97.0,1.5,13.0,27.7,0.0,86.0,0
2021-10-15 23:00:00,11746.5,24.2,96.0,0.0,11.3,18.9,0.0,57.0,0
2021-10-16 00:00:00,11285.61,24.4,92.0,0.0,8.8,22.1,0.0,100.0,1
2021-10-16 01:00:00,10922.92,25.0,91.0,0.1,9.7,16.6,6.0,95.0,1
2021-10-16 02:00:00,10747.51,26.3,84.0,0.1,12.6,17.3,111.0,93.0,1
2021-10-16 03:00:00,10564.52,28.2,74.0,0.0,10.1,13.0,331.0,72.0,1
2021-10-16 04:00:00,10510.54,30.8,62.0,0.0,10.4,13.3,577.0,94.0,1
2021-10-16 05:00:00,10646.53,31.9,58.0,0.0,12.0,15.5,556.0,97.0,1
2021-10-16 06:00:00,11295.13,32.7,55.0,0.1,15.5,20.4,700.0,81.0,1
2021-10-16 07:00:00,12111.45,33.2,52.0,0.0,21.3,28.2,807.0,87.0,1
2021-10-16 08:00:00,12494.48,34.6,50.0,0.0,23.5,31.4,838.0,99.0,1
2021-10-16 09:00:00,12475.06,32.2,57.0,0.3,22.2,31.0,611.0,99.0,1
2021-10-16 10:00:00,12710.63,32.5,54.0,0.1,25.7,36.1,439.0,91.0,1
2021-10-16 11:00:00,12563.16,31.5,58.0,0.0,23.7,34.4,249.0,91.0,1
2021-10-16 12:00:00,12688.56,28.2,77.0,0.0,18.5,27.2,135.0,94.0,1
2021-10-16 13:00:00,11760.81,27.7,79.0,0.0,15.0,24.5,11.0,90.0,1
2021-10-16 14:00:00,11336.35,27.5,75.0,0.0,16.6,27.3,0.0,99.0,1
2021-10-16 15:00:00,11187.22,27.0,76.0,0.0,17.1,28.8,0.0,100.0,1
2021-10-16 16:00:00,11448.57,26.9,76.0,0.0,14.1,24.5,0.0,96.0,1
2021-10-16 17:00:00,11971.77,26.6,77.0,0.0,16.2,27.3,0.0,98.0,1
2021-10-16 18:00:00,13085.27,26.2,78.0,0.0,16.5,28.0,0.0,99.0,1
2021-10-16 19:00:00,13050.4,26.0,77.0,0.0,12.8,22.6,0.0,90.0,1
2021-10-16 20:00:00,12703.57,26.1,77.0,0.0,16.2,27.9,0.0,100.0,1
2021-10-16 21:00:00,12457.59,26.0,78.0,0.0,17.7,29.6,0.0,100.0,1
2021-10-16 22:00:00,12098.36,26.0,79.0,0.0,16.4,27.8,0.0,100.0,1
2021-10-16 23:00:00,11648.23,26.1,79.0,0.0,14.6,25.5,0.0,100.0,1
2021-10-17 00:00:00,11226.42,25.2,84.0,0.0,4.7,9.7,0.0,100.0,1
2021-10-17 01:00:00,10835.36,25.7,83.0,0.0,5.8,11.5,6.0,100.0,1
2021-10-17 02:00:00,10609.36,27.0,77.0,0.0,1.8,2.9,120.0,100.0,1
2021-10-17 03:00:00,10588.31,29.0,69.0,0.0,3.2,4.0,352.0,100.0,1
2021-10-17 04:00:00,10440.43,31.1,62.0,0.0,6.2,8.1,576.0,99.0,1
2021-10-17 05:00:00,10500.64,32.8,55.0,0.2,12.1,15.9,726.0,100.0,1
2021-10-17 06:00:00,10793.05,33.6,53.0,0.1,12.9,16.6,758.0,100.0,1
2021-10-17 07:00:00,11171.17,34.5,50.0,0.1,13.4,17.6,742.0,97.0,1
2021-10-17 08:00:00,11087.61,34.7,48.0,0.0,15.8,20.9,666.0,100.0,1
2021-10-17 09:00:00,11178.78,32.0,55.0,0.0,9.8,13.4,394.0,100.0,1
2021-10-17 10:00:00,11309.72,31.7,59.0,0.0,1.0,1.8,322.0,100.0,1
2021-10-17 11:00:00,11337.16,31.5,57.0,0.0,6.2,8.6,227.0,100.0,1
2021-10-17 12:00:00,11618.79,30.1,67.0,0.0,3.6,5.1,124.0,100.0,1
2021-10-17 13:00:00,11560.56,29.1,67.0,0.0,10.5,17.6,7.0,100.0,1
2021-10-17 14:00:00,11297.05,27.8,72.0,0.0,18.6,30.6,0.0,100.0,1
2021-10-17 15:00:00,10950.66,27.1,75.0,0.0,16.3,27.8,0.0,88.0,1
2021-10-17 16:00:00,11044.32,27.0,74.0,0.0,15.3,27.0,0.0,96.0,1
2021-10-17 17:00:00,11418.51,26.5,75.0,0.0,16.8,28.8,0.0,26.0,1
2021-10-17 18:00:00,12049.87,26.1,77.0,0.0,16.1,28.3,0.0,87.0,1
2021-10-17 19:00:00,12110.23,25.9,79.0,0.0,16.3,28.8,0.0,99.0,1
2021-10-17 20:00:00,11905.65,25.8,80.0,0.0,14.3,26.0,0.0,26.0,1
2021-10-17 21:00:00,11656.69,25.5,80.0,0.0,11.7,22.9,0.0,20.0,1
2021-10-17 22:00:00,11376.07,25.2,82.0,0.0,11.5,22.2,0.0,2.0,1
2021-10-17 23:00:00,10999.37,25.0,83.0,0.0,12.0,23.4,0.0,22.0,1
2021-10-18 00:00:00,10651.24,25.0,82.0,0.0,13.2,24.4,0.0,1.0,0
2021-10-18 01:00:00,10316.24,25.4,81.0,0.0,12.5,21.9,6.0,17.0,0
2021-10-18 02:00:00,10190.39,27.0,75.0,0.0,10.5,15.3,144.0,11.0,0
2021-10-18 03:00:00,10096.91,29.4,65.0,0.0,12.3,16.5,377.0,100.0,0
2021-10-18 04:00:00,10083.18,31.4,56.0,0.0,11.8,15.5,596.0,99.0,0
2021-10-18 05:00:00,10314.93,33.3,49.0,0.0,12.8,16.5,751.0,79.0,0
2021-10-18 06:00:00,11091.97,34.4,46.0,0.0,14.1,18.0,883.0,20.0,0
2021-10-18 07:00:00,12088.65,35.0,43.0,0.0,12.2,15.5,906.0,17.0,0
2021-10-18 08:00:00,12600.64,35.2,43.0,0.0,9.8,12.6,860.0,73.0,0
2021-10-18 09:00:00,12897.19,35.8,41.0,0.0,7.4,10.0,730.0,100.0,0
2021-10-18 10:00:00,13302.98,30.4,66.0,1.7,15.8,20.0,347.0,92.0,0
2021-10-18 11:00:00,13396.13,27.6,83.0,0.7,11.2,15.5,157.0,100.0,0
2021-10-18 12:00:00,13335.28,29.6,66.0,0.0,10.0,13.9,89.0,93.0,0
2021-10-18 13:00:00,13108.42,28.2,73.0,0.0,3.8,9.1,9.0,80.0,0
2021-10-18 14:00:00,13186.75,27.4,79.0,1.8,4.8,10.6,0.0,94.0,0
2021-10-18 15:00:00,13086.45,26.7,84.0,0.0,4.6,9.0,0.0,98.0,0
2021-10-18 16:00:00,13217.17,26.4,86.0,0.0,4.3,8.4,0.0,100.0,0
2021-10-18 17:00:00,13528.11,26.1,88.0,0.0,4.1,4.6,0.0,100.0,0
2021-10-18 18:00:00,14244.62,26.0,89.0,0.0,2.2,1.8,0.0,100.0,0
2021-10-18 19:00:00,14117.89,25.3,95.0,0.0,4.0,4.7,0.0,88.0,0
2021-10-18 20:00:00,13587.33,24.9,97.0,0.0,3.1,5.0,0.0,100.0,0
2021-10-18 21:00:00,13281.3,24.9,94.0,0.0,4.2,7.7,0.0,100.0,0
2021-10-18 22:00:00,12976.07,24.6,91.0,0.0,3.6,9.2,0.0,100.0,0
2021-10-18 23:00:00,12684.04,24.6,89.0,0.0,4.0,10.0,0.0,100.0,0
2021-10-19 00:00:00,12194.37,24.8,85.0,0.0,4.2,10.4,0.0,99.0,0
2021-10-19 01:00:00,11403.88,25.5,82.0,0.0,5.0,9.4,6.0,100.0,0
2021-10-19 02:00:00,11610.24,27.0,76.0,0.0,3.5,5.2,129.0,100.0,0
2021-10-19 03:00:00,11485.6,29.4,67.0,0.0,2.3,2.7,361.0,93.0,0
2021-10-19 04:00:00,11319.75,31.5,58.0,0.0,3.6,4.4,594.0,80.0,0
2021-10-19 05:00:00,11500.75,33.1,51.0,0.0,4.0,5.1,756.0,100.0,0
2021-10-19 06:00:00,12031.29,33.9,47.0,0.0,4.3,5.4,813.0,100.0,0
2021-10-19 07:00:00,12282.41,34.4,46.0,0.0,4.3,5.4,814.0,100.0,0
2021-10-19 08:00:00,12679.64,36.0,42.0,0.0,7.5,9.2,781.0,100.0,0
2021-10-19 09:00:00,12951.74,31.0,57.0,0.2,12.4,16.1,372.0,100.0,0
2021-10-19 10:00:00,13250.41,31.1,60.0,0.3,5.9,6.9,394.0,83.0,0
2021-10-19 11:00:00,13244.06,29.8,66.0,2.1,9.0,10.8,338.0,88.0,0
2021-10-19 12:00:00,13360.34,31.3,57.0,0.5,4.7,6.2,69.0,100.0,0
2021-10-19 13:00:00,13361.93,29.4,66.0,0.0,3.8,7.9,9.0,71.0,0
2021-10-19 14:00:00,13365.64,27.5,81.0,1.3,7.1,14.1,0.0,98.0,0
2021-10-19 15:00:00,13286.37,27.0,84.0,0.4,5.9,9.8,0.0,96.0,0
2021-10-19 16:00:00,13618.55,26.5,89.0,0.1,3.1,5.2,0.0,100.0,0
2021-10-19 17:00:00,14093.68,26.2,92.0,0.0,0.8,2.1,0.0,97.0,0
2021-10-19 18:00:00,14245.71,25.9,92.0,0.0,1.8,1.8,0.0,100.0,0
2021-10-19 19:00:00,14518.17,25.9,90.0,0.0,3.6,6.5,0.0,100.0,0
2021-10-19 20:00:00,14145.64,25.5,89.0,0.0,4.2,9.7,0.0,100.0,0
2021-10-19 21:00:00,13989.42,25.4,90.0,0.0,5.5,9.1,0.0,100.0,0
2021-10-19 22:00:00,13846.66,24.4,94.0,4.4,7.9,10.0,0.0,100.0,0
2021-10-19 23:00:00,13186.35,24.5,94.0,0.1,3.7,7.1,0.0,100.0,0
2021-10-20 00:00:00,12478.87,24.4,93.0,0.0,4.0,11.3,0.0,100.0,0
2021-10-20 01:00:00,12081.75,24.8,94.0,0.0,5.4,12.6,5.0,100.0,0
2021-10-20 02:00:00,11750.58,26.5,84.0,0.0,2.9,7.1,101.0,100.0,0
2021-10-20 03:00:00,11611.87,28.9,72.0,0.0,4.1,5.2,320.0,99.0,0
2021-10-20 04:00:00,11615.98,30.6,64.0,0.1,6.4,7.9,508.0,100.0,0
2021-10-20 05:00:00,11811.17,31.8,59.0,0.0,6.6,8.0,600.0,100.0,0
2021-10-20 06:00:00,12445.05,32.6,57.0,0.0,7.7,9.2,686.0,100.0,0
2021-10-20 07:00:00,13228.14,33.2,54.0,0.1,9.3,11.6,749.0,90.0,0
2021-10-20 08:00:00,13243.82,30.0,70.0,2.3,10.7,14.3,661.0,99.0,0
2021-10-20 09:00:00,12956.38,29.0,72.0,1.3,12.6,17.2,265.0,100.0,0
2021-10-20 10:00:00,13247.52,28.9,74.0,0.1,5.1,6.1,355.0,100.0,0
2021-10-20 11:00:00,13059.43,29.4,71.0,0.0,2.2,2.5,299.0,99.0,0
2021-10-20 12:00:00,13070.02,26.3,86.0,12.7,4.9,6.1,96.0,100.0,0
2021-10-20 13:00:00,13201.44,25.9,89.0,0.0,4.5,6.7,7.0,100.0,0
2021-10-20 14:00:00,13730.24,25.6,93.0,0.0,3.8,7.4,0.0,100.0,0
2021-10-20 15:00:00,13071.83,24.6,96.0,5.4,2.8,6.6,0.0,100.0,0
2021-10-20 16:00:00,13174.15,24.6,98.0,0.8,1.5,2.2,0.0,100.0,0
2021-10-20 17:00:00,13732.85,24.1,94.0,1.0,8.3,12.6,0.0,100.0,0
2021-10-20 18:00:00,14416.02,24.1,97.0,0.3,2.2,6.1,0.0,100.0,0
2021-10-20 19:00:00,14169.77,23.9,97.0,1.5,6.2,10.8,0.0,100.0,0
2021-10-20 20:00:00,13747.28,23.6,98.0,1.7,5.8,11.2,0.0,100.0,0
2021-10-20 21:00:00,13509.8,23.6,94.0,4.9,5.4,7.6,0.0,100.0,0
2021-10-20 22:00:00,13283.29,23.5,95.0,0.0,8.8,13.5,0.0,100.0,0
2021-10-20 23:00:00,12685.55,23.3,96.0,0.0,4.2,8.0,0.0,100.0,0
2021-10-21 00:00:00,12179.87,23.5,96.0,0.0,5.0,10.6,0.0,100.0,0
2021-10-21 01:00:00,11713.52,23.8,95.0,0.0,7.1,11.0,4.0,100.0,0
2021-10-21 02:00:00,11465.21,24.5,90.0,0.0,7.4,10.3,94.0,100.0,0
2021-10-21 03:00:00,11205.17,26.4,80.0,0.0,7.1,9.2,298.0,100.0,0
2021-10-21 04:00:00,11173.45,28.6,68.0,0.0,7.7,9.5,497.0,100.0,0
2021-10-21 05:00:00,11346.0,29.9,64.0,0.0,8.4,10.5,570.0,100.0,0
2021-10-21 06:00:00,11921.85,30.5,62.0,0.0,5.5,6.6,553.0,100.0,0
2021-10-21 07:00:00,12746.77,31.6,59.0,0.1,6.5,7.9,795.0,100.0,0
2021-10-21 08:00:00,12816.8,32.7,55.0,0.0,7.3,9.2,830.0,100.0,0
2021-10-21 09:00:00,12401.45,27.7,79.0,2.0,15.6,21.3,392.0,100.0,0
2021-10-21 10:00:00,12424.78,28.6,72.0,0.1,8.9,11.5,314.0,100.0,0
2021-10-21 11:00:00,12506.93,29.4,69.0,0.0,7.1,9.2,315.0,99.0,0
2021-10-21 12:00:00,12553.93,27.6,77.0,0.1,5.8,10.4,141.0,97.0,0
2021-10-21 13:00:00,12059.32,25.9,87.0,2.4,7.4,10.6,6.0,100.0,0
2021-10-21 14:00:00,12071.0,25.0,92.0,0.0,6.2,10.5,0.0,100.0,0
2021-10-21 15:00:00,12561.41,24.7,95.0,0.0,6.2,10.8,0.0,100.0,0
2021-10-21 16:00:00,12853.94,24.5,97.0,0.0,3.0,6.3,0.0,100.0,0
2021-10-21 17:00:00,12853.94,24.5,97.0,0.0,3.3,4.7,0.0,100.0,0
2021-10-21 18:00:00,14098.63,24.0,99.0,0.0,2.5,5.4,0.0,100.0,0
2021-10-21 19:00:00,14290.92,24.3,97.0,0.0,4.3,8.9,0.0,100.0,0
2021-10-21 20:00:00,13885.69,24.0,98.0,0.4,3.2,5.8,0.0,100.0,0
2021-10-21 21:00:00,13517.63,23.1,96.0,4.1,8.0,13.0,0.0,100.0,0
2021-10-21 22:00:00,13253.36,23.1,98.0,0.1,8.3,17.0,0.0,100.0,0
2021-10-21 23:00:00,12618.56,23.0,98.0,0.0,3.4,10.4,0.0,100.0,0
2021-10-22 00:00:00,11980.67,24.0,96.0,1.3,2.9,5.4,0.0,100.0,0
2021-10-22 01:00:00,11529.09,24.5,93.0,0.0,5.9,8.2,4.0,100.0,0
2021-10-22 02:00:00,11320.89,25.0,89.0,0.0,4.3,5.4,75.0,100.0,0
2021-10-22 03:00:00,11144.16,25.4,84.0,0.0,10.1,13.2,207.0,100.0,0
2021-10-22 04:00:00,11171.87,25.0,86.0,0.0,5.4,6.9,140.0,100.0,0
2021-10-22 05:00:00,11399.26,28.5,71.0,0.0,5.9,7.3,617.0,100.0,0
2021-10-22 06:00:00,12173.63,30.0,65.0,0.1,7.6,9.4,669.0,100.0,0
2021-10-22 07:00:00,13113.59,31.4,59.0,0.1,8.6,10.8,837.0,100.0,0
2021-10-22 08:00:00,13263.37,31.6,59.0,0.3,7.9,9.7,822.0,100.0,0
2021-10-22 09:00:00,13085.34,30.9,61.0,0.1,7.1,9.4,555.0,100.0,0
2021-10-22 10:00:00,13087.88,30.4,63.0,0.0,8.7,11.0,374.0,100.0,0
2021-10-22 11:00:00,12996.62,29.5,68.0,0.0,11.2,15.0,231.0,100.0,0
2021-10-22 12:00:00,13058.04,27.6,81.0,0.0,4.0,8.6,77.0,100.0,0
2021-10-22 13:00:00,12724.93,27.2,85.0,0.0,8.0,12.0,5.0,100.0,0
2021-10-22 14:00:00,12970.25,26.0,91.0,0.0,3.1,9.4,0.0,100.0,0
2021-10-22 15:00:00,13123.6,26.0,89.0,0.0,9.0,15.7,0.0,74.0,0
2021-10-22 16:00:00,13393.14,25.5,91.0,0.0,6.2,13.8,0.0,75.0,0
2021-10-22 17:00:00,13790.76,25.2,93.0,0.0,3.9,11.3,0.0,94.0,0
2021-10-22 18:00:00,14573.23,25.0,94.0,0.0,6.2,13.2,0.0,100.0,0
2021-10-22 19:00:00,14500.43,24.4,98.0,0.0,3.2,9.4,0.0,100.0,0
2021-10-22 20:00:00,14081.66,24.4,94.0,0.2,5.2,10.4,0.0,100.0,0
2021-10-22 21:00:00,13922.22,24.0,94.0,1.1,1.5,4.3,0.0,100.0,0
2021-10-22 22:00:00,13616.97,23.9,96.0,0.7,1.0,2.9,0.0,100.0,0
2021-10-22 23:00:00,13007.52,24.2,93.0,0.0,1.8,4.3,0.0,100.0,0
2021-10-23 00:00:00,12425.87,24.2,97.0,0.0,1.1,1.1,0.0,100.0,1
2021-10-23 01:00:00,11851.34,24.5,95.0,0.4,6.3,8.8,6.0,100.0,1
2021-10-23 02:00:00,11624.61,25.4,90.0,0.8,4.4,5.5,101.0,100.0,1
2021-10-23 03:00:00,11396.62,26.9,82.0,0.1,7.4,9.8,320.0,100.0,1
2021-10-23 04:00:00,11245.48,28.2,74.0,0.1,5.8,7.2,401.0,100.0,1
2021-10-23 05:00:00,11082.18,29.8,68.0,0.1,5.4,6.8,672.0,100.0,1
2021-10-23 06:00:00,11858.33,31.2,60.0,0.1,6.6,8.5,774.0,100.0,1
2021-10-23 07:00:00,12801.08,26.8,80.0,6.0,14.1,19.2,294.0,100.0,1
2021-10-23 08:00:00,13032.47,27.0,80.0,3.2,9.4,12.3,307.0,100.0,1
2021-10-23 09:00:00,13338.71,29.0,70.0,0.2,7.3,9.4,608.0,97.0,1
2021-10-23 10:00:00,13612.87,29.5,69.0,0.1,7.7,10.2,500.0,97.0,1
2021-10-23 11:00:00,13664.36,28.8,70.0,1.3,8.0,9.8,317.0,97.0,1
2021-10-23 12:00:00,13361.8,28.1,72.0,2.4,7.0,10.5,125.0,100.0,1
2021-10-23 13:00:00,12974.64,26.5,81.0,0.0,10.4,17.6,8.0,100.0,1
2021-10-23 14:00:00,12970.74,25.4,87.0,0.0,9.4,16.6,0.0,100.0,1
2021-10-23 15:00:00,13045.62,24.8,88.0,0.0,5.9,12.3,0.0,100.0,1
2021-10-23 16:00:00,13084.51,24.5,88.0,0.0,5.6,12.1,0.0,100.0,1
2021-10-23 17:00:00,13378.18,24.5,88.0,0.0,4.9,11.4,0.0,100.0,1
2021-10-23 18:00:00,14102.22,24.0,91.0,0.0,4.0,9.3,0.0,100.0,1
2021-10-23 19:00:00,13809.29,23.6,94.0,0.0,2.9,8.0,0.0,75.0,1
2021-10-23 20:00:00,13456.74,23.4,96.0,0.0,4.4,6.5,0.0,100.0,1
2021-10-23 21:00:00,13161.16,23.1,97.0,0.0,3.9,5.6,0.0,100.0,1
2021-10-23 22:00:00,12848.8,22.9,98.0,0.0,2.8,5.1,0.0,82.0,1
2021-10-23 23:00:00,12270.57,22.8,98.0,0.0,1.1,0.0,0.0,99.0,1
2021-10-24 00:00:00,11616.54,23.0,96.0,0.0,3.6,6.9,0.0,100.0,1
2021-10-24 01:00:00,11080.31,23.6,93.0,0.0,1.5,4.5,6.0,99.0,1
2021-10-24 02:00:00,10828.98,25.3,84.0,0.0,0.0,1.1,140.0,97.0,1
2021-10-24 03:00:00,10749.34,27.2,75.0,0.0,0.4,0.8,364.0,96.0,1
2021-10-24 04:00:00,10793.9,29.0,67.0,0.0,2.6,3.4,591.0,21.0,1
2021-10-24 05:00:00,10887.45,30.3,63.0,0.0,1.5,1.8,764.0,4.0,1
2021-10-24 06:00:00,11224.8,31.5,60.0,0.0,1.9,2.3,872.0,9.0,1
2021-10-24 07:00:00,11370.21,32.2,56.0,0.0,2.1,2.3,908.0,48.0,1
2021-10-24 08:00:00,11261.93,32.8,54.0,0.0,1.9,2.4,844.0,33.0,1
2021-10-24 09:00:00,11258.54,33.0,52.0,0.0,2.5,3.3,739.0,100.0,1
2021-10-24 10:00:00,11441.75,30.1,61.0,0.6,8.0,9.0,432.0,100.0,1
2021-10-24 11:00:00,11468.99,24.8,88.0,7.8,0.5,1.6,180.0,100.0,1
2021-10-24 12:00:00,11527.66,26.1,83.0,1.3,2.0,4.1,96.0,100.0,1
2021-10-24 13:00:00,11289.67,25.6,92.0,0.0,1.1,2.5,8.0,100.0,1
2021-10-24 14:00:00,11035.35,25.4,90.0,0.0,1.8,3.8,0.0,99.0,1
2021-10-24 15:00:00,10765.12,25.0,94.0,0.0,2.2,3.4,0.0,100.0,1
2021-10-24 16:00:00,10744.34,24.7,95.0,0.0,3.4,2.3,0.0,100.0,1
2021-10-24 17:00:00,11069.15,24.6,95.0,0.0,2.8,3.3,0.0,100.0,1
2021-10-24 18:00:00,11466.81,24.4,95.0,0.0,11.3,18.8,0.0,100.0,1
2021-10-24 19:00:00,11676.49,24.2,91.0,0.0,10.4,18.1,0.0,100.0,1
2021-10-24 20:00:00,11452.54,24.1,92.0,0.0,8.0,15.3,0.0,100.0,1
2021-10-24 21:00:00,11489.37,24.0,92.0,0.0,7.3,14.2,0.0,100.0,1
2021-10-24 22:00:00,11453.48,23.8,94.0,0.0,7.1,14.5,0.0,100.0,1
2021-10-24 23:00:00,11005.35,23.6,94.0,0.0,7.3,15.0,0.0,100.0,1
2021-10-25 00:00:00,10381.28,23.3,95.0,0.0,8.3,16.4,0.0,100.0,0
2021-10-25 01:00:00,10116.37,23.8,95.0,0.0,7.3,15.1,4.0,100.0,0
2021-10-25 02:00:00,9957.1,24.8,89.0,0.0,8.6,11.5,89.0,90.0,0
2021-10-25 03:00:00,9852.6,26.5,80.0,0.0,6.9,8.9,312.0,100.0,0
2021-10-25 04:00:00,9895.01,28.2,73.0,0.0,6.5,8.4,520.0,97.0,0
2021-10-25 05:00:00,10150.1,29.9,65.0,0.0,7.8,10.0,703.0,100.0,0
2021-10-25 06:00:00,10906.55,31.0,59.0,0.0,8.8,11.0,798.0,98.0,0
2021-10-25 07:00:00,11860.62,31.8,56.0,0.0,9.9,12.8,770.0,100.0,0
2021-10-25 08:00:00,12138.69,32.2,52.0,0.0,10.2,13.0,710.0,99.0,0
2021-10-25 09:00:00,12249.79,32.0,53.0,0.0,11.9,15.5,521.0,14.0,0
2021-10-25 10:00:00,12385.16,32.1,52.0,0.0,10.2,13.4,527.0,15.0,0
2021-10-25 11:00:00,12604.96,30.6,56.0,0.2,11.2,15.1,350.0,77.0,0
2021-10-25 12:00:00,12400.51,28.9,68.0,0.4,3.1,5.6,107.0,93.0,0
2021-10-25 13:00:00,12615.1,28.0,70.0,0.0,7.9,14.2,3.0,100.0,0
2021-10-25 14:00:00,12367.43,27.2,72.0,0.3,4.0,10.5,0.0,100.0,0
2021-10-25 15:00:00,12692.2,26.1,82.0,0.3,10.8,18.9,0.0,99.0,0
2021-10-25 16:00:00,12826.53,24.3,94.0,4.0,6.2,11.1,0.0,100.0,0
2021-10-25 17:00:00,13400.68,23.9,94.0,3.6,3.3,5.9,0.0,99.0,0
2021-10-25 18:00:00,14322.49,23.8,95.0,0.1,4.1,2.9,0.0,100.0,0
2021-10-25 19:00:00,14136.7,23.6,97.0,0.2,4.8,5.8,0.0,100.0,0
2021-10-25 20:00:00,13858.79,23.5,98.0,0.1,4.7,7.1,0.0,100.0,0
2021-10-25 21:00:00,13347.45,23.4,98.0,0.0,3.8,9.2,0.0,99.0,0
2021-10-25 22:00:00,12956.45,23.0,99.0,0.0,3.6,7.7,0.0,79.0,0
2021-10-25 23:00:00,12462.02,23.1,98.0,0.3,4.8,8.7,0.0,100.0,0
2021-10-26 00:00:00,11870.9,23.4,97.0,0.2,4.0,8.6,0.0,100.0,0
2021-10-26 01:00:00,11462.11,23.8,96.0,0.0,3.1,8.9,5.0,46.0,0
2021-10-26 02:00:00,11225.11,25.0,91.0,0.0,2.5,5.4,129.0,68.0,0
2021-10-26 03:00:00,11060.6,26.6,80.0,0.0,3.6,4.7,297.0,66.0,0
2021-10-26 04:00:00,10954.75,28.5,69.0,0.1,7.1,9.0,567.0,98.0,0
2021-10-26 05:00:00,11193.77,29.5,64.0,0.1,7.4,9.3,701.0,84.0,0
2021-10-26 06:00:00,11967.12,30.4,63.0,0.1,8.1,10.7,733.0,27.0,0
2021-10-26 07:00:00,12953.12,31.1,61.0,0.0,6.6,8.4,795.0,100.0,0
2021-10-26 08:00:00,13030.07,31.3,59.0,0.0,6.6,8.6,733.0,100.0,0
2021-10-26 09:00:00,12636.6,27.1,78.0,3.0,7.6,10.5,356.0,100.0,0
